"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.15,13.7030165762853
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.2,14.8889051604106
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.25,16.2451672191286
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.3,18.3584108121983
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.35,19.5546479459814
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.4,20.8068992795847
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.45,21.9954904726601
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.5,23.5840451495366
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.55,25.3818807359492
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.6,28.0777032457141
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.65,29.8472667214578
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.7,31.7300820303202
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.75,34.2281524664226
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.8,37.0008849923733
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.85,42.629395941207
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.9,48.1863543209843
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.95,53.1259653411773
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.975,56.0744038008086
"2020-07-15","1 wk ahead inc death","2020-07-25","35","quantile",0.99,60.4257215087181
"2020-07-15","1 wk ahead inc death","2020-07-25","35","point",NA,26.814174024827
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.01,564.32941820987
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.025,565.526973181719
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.05,567.736225916317
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.1,571.805479375766
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.15,573.518101532437
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.2,575.449175589433
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.25,577.467696801289
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.3,580.315881394683
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.35,582.36014336286
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.4,584.356917680018
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.45,586.401647717129
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.5,588.852133774608
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.55,591.400837441736
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.6,594.86418759424
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.65,597.499075904623
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.7,600.610885929515
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.75,604.307146392576
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.8,608.876250470508
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.85,616.496863682825
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.9,624.337143041503
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.95,632.188187403102
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.975,636.968665021425
"2020-07-15","1 wk ahead cum death","2020-07-25","35","quantile",0.99,643.30291936803
"2020-07-15","1 wk ahead cum death","2020-07-25","35","point",NA,593.118989110115
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.01,6.8330714106419
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.025,7.32198284492479
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.05,9.8388901859154
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.1,11.7517582806099
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.15,12.498850885125
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.2,13.401359008642
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.25,15.5476304601208
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.3,18.1901708154195
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.35,19.4108261213718
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.4,20.5329993777057
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.45,21.5601848679552
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.5,23.0820383362565
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.55,26.0120178040201
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.6,30.9818692524382
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.65,33.2364410882604
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.7,35.3479792044018
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.75,37.0947520620722
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.8,40.5081718084204
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.85,48.8021769673894
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.9,57.1369651163421
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.95,63.7667005127794
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.975,67.5133071889259
"2020-07-15","2 wk ahead inc death","2020-08-01","35","quantile",0.99,70.952422393026
"2020-07-15","2 wk ahead inc death","2020-08-01","35","point",NA,28.8949006325638
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.01,571.162489620512
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.025,572.848956026644
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.05,577.575116102232
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.1,583.557237656376
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.15,586.016952417562
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.2,588.850534598075
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.25,593.01532726141
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.3,598.506052210103
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.35,601.770969484232
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.4,604.889917057724
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.45,607.961832585085
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.5,611.934172110864
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.55,617.412855245756
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.6,625.846056846678
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.65,630.735516992884
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.7,635.958865133917
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.75,641.401898454648
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.8,649.384422278929
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.85,665.299040650214
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.9,681.474108157845
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.95,695.954887915882
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.975,704.481972210351
"2020-07-15","2 wk ahead cum death","2020-08-01","35","quantile",0.99,714.255341761056
"2020-07-15","2 wk ahead cum death","2020-08-01","35","point",NA,622.013889742678
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.01,5.99826867717973
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.025,6.41539670823762
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.05,9.48114988002944
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.1,10.9156073662888
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.15,11.6674264900589
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.2,12.4194247903099
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.25,14.5219939842095
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.3,17.5552602635056
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.35,19.9314146275718
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.4,21.4347467405418
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.45,22.5801062995261
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.5,23.9455094474266
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.55,26.1498952060191
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.6,34.3202989562524
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.65,37.4830585977784
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.7,40.6229340419829
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.75,43.1785225794366
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.8,45.7025650236616
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.85,55.5725995194452
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.9,69.8481412693392
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.95,78.4046666424514
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.975,82.5562574161442
"2020-07-15","3 wk ahead inc death","2020-08-08","35","quantile",0.99,85.5677342800096
"2020-07-15","3 wk ahead inc death","2020-08-08","35","point",NA,32.1685268853737
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.01,577.160758297691
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.025,579.264352734882
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.05,587.056265982261
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.1,594.472845022665
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.15,597.684378907621
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.2,601.269959388385
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.25,607.53732124562
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.3,616.061312473608
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.35,621.702384111804
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.4,626.324663798266
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.45,630.541938884611
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.5,635.87968155829
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.55,643.562750451775
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.6,660.166355802931
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.65,668.218575590662
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.7,676.5817991759
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.75,684.580421034085
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.8,695.08698730259
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.85,720.871640169659
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.9,751.322249427184
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.95,774.359554558333
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.975,787.038229626495
"2020-07-15","3 wk ahead cum death","2020-08-08","35","quantile",0.99,799.823076041066
"2020-07-15","3 wk ahead cum death","2020-08-08","35","point",NA,654.182416628052
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.01,5.09229463360452
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.025,5.39400917615412
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.05,8.08670073573441
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.1,9.61451113569603
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.15,10.583431182417
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.2,11.47547524519
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.25,12.9464712645758
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.3,16.8311810039368
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.35,19.7763143401325
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.4,21.4993664221482
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.45,22.9951544205382
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.5,24.4532442011202
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.55,26.4856637839595
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.6,36.153648424059
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.65,41.5645223233531
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.7,45.2253427062055
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.75,47.7070313963179
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.8,51.1824544960198
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.85,59.8871794313943
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.9,83.0237049086152
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.95,93.3548001091243
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.975,97.695877345254
"2020-07-15","4 wk ahead inc death","2020-08-15","35","quantile",0.99,101.454857805052
"2020-07-15","4 wk ahead inc death","2020-08-15","35","point",NA,34.8829908857095
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.01,582.253052931296
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.025,584.658361911036
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.05,595.142966717996
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.1,604.087356158361
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.15,608.267810090038
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.2,612.745434633575
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.25,620.483792510195
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.3,632.892493477545
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.35,641.478698451937
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.4,647.824030220414
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.45,653.537093305149
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.5,660.332925759411
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.55,670.048414235735
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.6,696.32000422699
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.65,709.783097914015
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.7,721.807141882105
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.75,732.287452430403
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.8,746.26944179861
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.85,780.758819601054
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.9,834.345954335799
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.95,867.714354667457
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.975,884.734106971749
"2020-07-15","4 wk ahead cum death","2020-08-15","35","quantile",0.99,901.277933846118
"2020-07-15","4 wk ahead cum death","2020-08-15","35","point",NA,689.065407513762
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.01,4.05859456238096
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.025,4.41749846545622
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.05,6.61370211401924
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.1,8.16204509878135
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.15,9.17310480554026
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.2,10.327228917245
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.25,11.2059526765768
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.3,15.6691992937353
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.35,18.7249796100111
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.4,20.1848064903989
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.45,22.2061935406567
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.5,24.3687202605847
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.55,26.5271592873198
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.6,36.2240502314168
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.65,42.8095209436019
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.7,47.3672436597379
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.75,50.2067091228608
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.8,55.145342814115
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.85,66.5725958612267
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.9,93.6831078162284
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.95,106.303070234984
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.975,111.690696413749
"2020-07-15","5 wk ahead inc death","2020-08-22","35","quantile",0.99,114.909817150672
"2020-07-15","5 wk ahead inc death","2020-08-22","35","point",NA,36.5711167051703
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.01,586.311647493677
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.025,589.075860376492
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.05,601.756668832015
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.1,612.249401257142
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.15,617.440914895578
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.2,623.07266355082
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.25,631.689745186772
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.3,648.56169277128
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.35,660.203678061948
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.4,668.008836710813
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.45,675.743286845806
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.5,684.701646019995
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.55,696.575573523054
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.6,732.544054458407
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.65,752.592618857617
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.7,769.174385541843
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.75,782.494161553264
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.8,801.414784612725
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.85,847.33141546228
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.9,928.029062152028
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.95,974.017424902441
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.975,996.424803385499
"2020-07-15","5 wk ahead cum death","2020-08-22","35","quantile",0.99,1016.18775099679
"2020-07-15","5 wk ahead cum death","2020-08-22","35","point",NA,725.636524218932
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.01,3.18484211324871
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.025,3.53068129503324
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.05,5.36835422906972
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.1,6.78634672568081
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.15,7.84973294538171
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.2,8.95409635625017
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.25,9.68449007381489
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.3,14.3173797847034
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.35,17.1306318372328
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.4,18.595050725429
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.45,20.6629173697507
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.5,23.5722378072878
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.55,26.4630761486729
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.6,35.3724705348186
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.65,41.4058348197013
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.7,46.849941840043
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.75,51.58318118579
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.8,58.061036349759
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.85,70.7507939517585
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.9,98.2484541331649
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.95,116.195080281079
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.975,122.713442937948
"2020-07-15","6 wk ahead inc death","2020-08-29","35","quantile",0.99,126.920965868732
"2020-07-15","6 wk ahead inc death","2020-08-29","35","point",NA,37.1309200953349
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.01,589.496489606925
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.025,592.606541671525
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.05,607.125023061085
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.1,619.035747982823
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.15,625.29064784096
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.2,632.02675990707
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.25,641.374235260587
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.3,662.879072555984
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.35,677.334309899181
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.4,686.603887436242
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.45,696.406204215556
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.5,708.273883827283
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.55,723.038649671727
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.6,767.916524993225
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.65,793.998453677318
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.7,816.024327381886
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.75,834.077342739054
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.8,859.475820962484
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.85,918.082209414039
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.9,1026.27751628519
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.95,1090.21250518352
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.975,1119.13824632345
"2020-07-15","6 wk ahead cum death","2020-08-29","35","quantile",0.99,1143.10871686552
"2020-07-15","6 wk ahead cum death","2020-08-29","35","point",NA,762.767444314267
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.01,2.58178996574666
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.025,2.86551852401622
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.05,4.46882760267961
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.1,5.62425902027342
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.15,6.70660965524862
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.2,7.70964904993199
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.25,8.63261663748513
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.3,13.3299462231516
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.35,15.7137141666077
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.4,17.2901059670866
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.45,19.6010611936933
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.5,22.5916330939013
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.55,26.2057353890456
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.6,34.1085798111611
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.65,39.4077043419992
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.7,45.090837065286
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.75,53.2158927974462
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.8,60.3517707828379
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.85,75.9686496617892
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.9,97.7461288126485
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.95,122.984911243165
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.975,129.579789473492
"2020-07-15","7 wk ahead inc death","2020-09-05","35","quantile",0.99,138.743813370714
"2020-07-15","7 wk ahead inc death","2020-09-05","35","point",NA,37.4140247432485
"2020-07-15","7 wk ahead cum death","2020-09-05","35","quantile",0.01,592.078279572672
"2020-07-15","7 wk ahead cum death","2020-09-05","35","quantile",0.025,595.472060195542
"2020-07-15","7 wk ahead cum death","2020-09-05","35","quantile",0.05,611.593850663765
"2020-07-15","7 wk ahead cum death","2020-09-05","35","quantile",0.1,624.660007003096
"2020-07-15","7 wk ahead cum death","2020-09-05","35","quantile",0.15,631.997257496208
"2020-07-15","7 wk ahead cum death","2020-09-05","35","quantile",0.2,639.736408957002
"2020-07-15","7 wk ahead cum death","2020-09-05","35","quantile",0.25,650.006851898072
"2020-07-15","7 wk ahead cum death","2020-09-05","35","quantile",0.3,676.209018779135
"2020-07-15","7 wk ahead cum death","2020-09-05","35","quantile",0.35,693.048024065788
"2020-07-15","7 wk ahead cum death","2020-09-05","35","quantile",0.4,703.893993403329
"2020-07-15","7 wk ahead cum death","2020-09-05","35","quantile",0.45,716.00726540925
"2020-07-15","7 wk ahead cum death","2020-09-05","35","quantile",0.5,730.865516921185
"2020-07-15","7 wk ahead cum death","2020-09-05","35","quantile",0.55,749.244385060773
"2020-07-15","7 wk ahead cum death","2020-09-05","35","quantile",0.6,802.025104804386
