"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-07-13","2 wk ahead inc death","2020-07-25","30","quantile",0.4,5.09032128158668
"2020-07-13","2 wk ahead inc death","2020-07-25","30","quantile",0.45,5.44721867196817
"2020-07-13","2 wk ahead inc death","2020-07-25","30","quantile",0.5,5.80250499835642
"2020-07-13","2 wk ahead inc death","2020-07-25","30","point",NA,6.61734064480078
"2020-07-13","2 wk ahead inc death","2020-07-25","30","quantile",0.55,6.1525295570191
"2020-07-13","2 wk ahead inc death","2020-07-25","30","quantile",0.6,6.60271089259922
"2020-07-13","2 wk ahead inc death","2020-07-25","30","quantile",0.65,7.02259608032751
"2020-07-13","2 wk ahead inc death","2020-07-25","30","quantile",0.7,7.52330587243345
"2020-07-13","2 wk ahead inc death","2020-07-25","30","quantile",0.75,7.99988300473978
"2020-07-13","2 wk ahead inc death","2020-07-25","30","quantile",0.8,8.57474618591111
"2020-07-13","2 wk ahead inc death","2020-07-25","30","quantile",0.85,9.22664535039336
"2020-07-13","2 wk ahead inc death","2020-07-25","30","quantile",0.9,10.0731307573062
"2020-07-13","2 wk ahead inc death","2020-07-25","30","quantile",0.95,11.2147404084666
"2020-07-13","2 wk ahead inc death","2020-07-25","30","quantile",0.975,12.2197051342027
"2020-07-13","2 wk ahead inc death","2020-07-25","30","quantile",0.99,13.4926740774772
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.01,32.9873488114764
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.025,33.5499593845069
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.05,34.1145447660064
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.1,34.9711970059663
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.15,35.6432654211721
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.2,36.2396849850315
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.25,36.7646852379033
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.3,37.3034012368429
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.35,37.8335211377761
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.4,38.3379547015125
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.45,38.9275114039667
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.5,39.4904968799337
"2020-07-13","2 wk ahead cum death","2020-07-25","30","point",NA,40.7155674207102
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.55,40.1015741927273
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.6,40.7081773947449
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.65,41.4885138715497
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.7,42.2157168467815
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.75,43.0457872695591
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.8,43.9493977417002
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.85,44.9585589829945
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.9,46.2381508528655
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.95,48.1563510438656
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.975,49.6820609574919
"2020-07-13","2 wk ahead cum death","2020-07-25","30","quantile",0.99,51.5160376995449
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.01,1.98988584206074
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.025,2.31537030742882
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.05,2.73553802527327
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.1,3.30861227782951
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.15,3.79397082375157
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.2,4.26634368277975
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.25,4.73168439919715
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.3,5.18471984675849
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.35,5.66439551031655
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.4,6.15516937516905
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.45,6.63293346206735
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.5,7.15421200230092
"2020-07-13","3 wk ahead inc death","2020-08-01","30","point",NA,8.53762409989403
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.55,7.78761109127616
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.6,8.45407282857277
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.65,9.12287682376205
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.7,9.86677280924729
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.75,10.6562550146478
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.8,11.5290195797168
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.85,12.6328149013454
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.9,13.9256521925643
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.95,15.7399659023924
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.975,17.465608752791
"2020-07-13","3 wk ahead inc death","2020-08-01","30","quantile",0.99,19.6443059512381
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.01,35.0760819972609
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.025,35.920858278441
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.05,37.0109054150797
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.1,38.3458874913065
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.15,39.469512947998
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.2,40.5966712497926
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.25,41.5958474703308
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.3,42.5701095321911
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.35,43.5495030485414
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.4,44.5427760239515
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.45,45.5679119402936
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.5,46.6701725630256
"2020-07-13","3 wk ahead cum death","2020-08-01","30","point",NA,49.2531915206041
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.55,47.7753154412499
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.6,49.1713347411186
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.65,50.5442763385185
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.7,52.0368333137541
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.75,53.7504620287927
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.8,55.3306192559084
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.85,57.63153630753
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.9,60.0250381793505
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.95,63.6521327485251
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.975,67.0121237128765
"2020-07-13","3 wk ahead cum death","2020-08-01","30","quantile",0.99,71.196659291501
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.01,1.88070240252307
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.025,2.29632845001356
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.05,2.80430284919998
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.1,3.47248004880276
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.15,4.10767419176185
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.2,4.78123817839281
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.25,5.39932447358723
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.3,5.96286479076509
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.35,6.64177371969951
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.4,7.35041408998019
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.45,8.10927533850516
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.5,8.99189055323507
"2020-07-13","4 wk ahead inc death","2020-08-08","30","point",NA,11.0172993127095
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.55,9.91293769695217
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.6,10.8580739155404
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.65,11.8567162159722
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.7,12.9776995083495
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.75,14.0918749746212
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.8,15.4116720604209
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.85,16.9384374045084
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.9,19.0079174492212
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.95,21.5221734607447
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.975,24.4876852518592
"2020-07-13","4 wk ahead inc death","2020-08-08","30","quantile",0.99,27.8123802574436
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.01,37.2119204511849
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.025,38.3317968184843
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.05,39.847278471829
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.1,41.8753873827489
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.15,43.6784129056434
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.2,45.380065244449
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.25,47.0886074713137
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.3,48.6184645356704
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.35,50.2666643695515
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.4,51.9812180455895
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.45,53.6399576134115
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.5,55.521238615417
"2020-07-13","4 wk ahead cum death","2020-08-08","30","point",NA,60.2704908333136
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.55,57.6547866681045
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.6,59.8963453693639
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.65,62.4302570073703
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.7,65.0150316162695
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.75,67.7670711313215
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.8,70.5502658960144
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.85,74.5929831798301
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.9,79.069657295152
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.95,84.7214646214063
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.975,91.3487177131785
"2020-07-13","4 wk ahead cum death","2020-08-08","30","quantile",0.99,98.6188504661253
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.01,88.704671380948
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.025,92.0953037907549
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.05,98.2368367343909
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.1,101.81432126126
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.15,106.175458797744
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.2,109.840193757395
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.25,111.837671035731
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.3,113.566058824596
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.35,115.466925966687
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.4,117.011458912983
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.45,118.266184503098
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.5,119.191118996906
"2020-07-13","1 wk ahead inc death","2020-07-18","37","point",NA,112.805749908224
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.55,120.533647974011
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.6,122.082035817067
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.65,124.266308667195
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.7,126.849669402862
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.75,128.603561403429
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.8,130.099307804448
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.85,131.56394603231
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.9,133.054691736334
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.95,134.688012532122
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.975,137.610661225998
"2020-07-13","1 wk ahead inc death","2020-07-18","37","quantile",0.99,140.482522764494
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.01,1601.70467138095
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.025,1605.09530379075
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.05,1611.23683673439
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.1,1614.81432126126
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.15,1619.17545879774
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.2,1622.8401937574
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.25,1624.83767103573
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.3,1626.5660588246
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.35,1628.46692596669
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.4,1630.01145891298
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.45,1631.2661845031
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.5,1632.19111899691
"2020-07-13","1 wk ahead cum death","2020-07-18","37","point",NA,1625.80574990822
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.55,1633.53364797401
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.6,1635.08203581707
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.65,1637.26630866719
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.7,1639.84966940286
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.75,1641.60356140343
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.8,1643.09930780445
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.85,1644.56394603231
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.9,1646.05469173633
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.95,1647.68801253212
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.975,1650.610661226
"2020-07-13","1 wk ahead cum death","2020-07-18","37","quantile",0.99,1653.48252276449
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.01,88.121509973786
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.025,92.9074101235312
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.05,96.7914288285745
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.1,100.279149248732
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.15,105.563299202837
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.2,108.072032957055
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.25,110.815900029031
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.3,113.787926720896
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.35,114.992313525543
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.4,116.608420144322
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.45,117.715938285264
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.5,120.021740108423
"2020-07-13","2 wk ahead inc death","2020-07-25","37","point",NA,112.102803291072
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.55,120.852701881765
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.6,123.071894936418
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.65,123.934054462365
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.7,125.285942254345
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.75,126.866673264911
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.8,129.809854733991
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.85,131.35125045669
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.9,133.165695213
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.95,135.856775864944
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.975,138.060700926186
"2020-07-13","2 wk ahead inc death","2020-07-25","37","quantile",0.99,139.796514053345
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.01,1690.39900366602
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.025,1697.6167514961
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.05,1708.28576456335
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.1,1715.87908457544
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.15,1724.48869451682
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.2,1729.79067742457
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.25,1735.06708118634
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.3,1739.95971433292
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.35,1743.83495104251
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.4,1747.23037766684
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.45,1749.95845602592
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.5,1752.21285910533
"2020-07-13","2 wk ahead cum death","2020-07-25","37","point",NA,1737.9085531993
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.55,1755.89159079443
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.6,1757.87261641582
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.65,1759.89639210144
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.7,1763.71275849155
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.75,1768.83717101557
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.8,1772.71210375712
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.85,1775.88638825145
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.9,1778.57597634533
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.95,1783.22361350958
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.975,1786.25479795118
"2020-07-13","2 wk ahead cum death","2020-07-25","37","quantile",0.99,1790.70837820805
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.01,84.7000729250274
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.025,89.4128607794274
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.05,94.8867664760251
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.1,98.5461666620014
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.15,102.554386012947
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.2,106.426285864141
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.25,108.948018603332
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.3,110.571613048102
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.35,112.889242446312
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.4,116.055164309041
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.45,117.385514518253
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.5,119.044329955903
"2020-07-13","3 wk ahead inc death","2020-08-01","37","point",NA,110.569142249154
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.55,120.142793408025
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.6,121.500255111083
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.65,122.886312259
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.7,124.433822975893
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.75,127.256783660941
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.8,129.320866287715
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.85,130.573132639481
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.9,132.634118864717
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.95,136.676814769881
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.975,139.187109612163
"2020-07-13","3 wk ahead inc death","2020-08-01","37","quantile",0.99,141.582567496195
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.01,1774.21389250458
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.025,1786.62279230237
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.05,1803.61737535575
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.1,1815.36904221118
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.15,1829.83719246813
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.2,1836.74792889786
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.25,1845.32090356063
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.3,1851.66313659003
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.35,1857.60512612398
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.4,1861.96030467959
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.45,1867.6813091833
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.5,1871.19182132639
"2020-07-13","3 wk ahead cum death","2020-08-01","37","point",NA,1848.47769544845
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.55,1876.09660828943
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.6,1879.71792012012
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.65,1882.22434508946
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.7,1886.4994718939
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.75,1896.74812783923
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.8,1902.48166411996
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.85,1906.64274446596
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.9,1911.07522195569
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.95,1918.72073030471
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.975,1922.28350260789
"2020-07-13","3 wk ahead cum death","2020-08-01","37","quantile",0.99,1932.59136362023
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.01,82.5267352936733
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.025,87.6261583006543
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.05,92.6048003679831
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.1,96.8484534299285
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.15,101.165991051928
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.2,104.153584676145
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.25,107.572364343769
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.3,109.713690100326
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.35,112.767528494394
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.4,114.119957613394
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.45,115.292148946827
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.5,118.019435339038
"2020-07-13","4 wk ahead inc death","2020-08-08","37","point",NA,109.80989758747
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.55,120.326373550281
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.6,121.455415037381
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.65,123.645211432019
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.7,124.843055448865
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.75,127.116952061808
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.8,129.046665994007
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.85,130.287609663382
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.9,134.96795184009
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.95,137.802436085749
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.975,139.624482037539
"2020-07-13","4 wk ahead inc death","2020-08-08","37","quantile",0.99,140.707671568556
"2020-07-13","4 wk ahead cum death","2020-08-08","37","quantile",0.01,1857.62581188472
"2020-07-13","4 wk ahead cum death","2020-08-08","37","quantile",0.025,1877.43009375684
"2020-07-13","4 wk ahead cum death","2020-08-08","37","quantile",0.05,1898.40152363054
"2020-07-13","4 wk ahead cum death","2020-08-08","37","quantile",0.1,1910.24710988834
"2020-07-13","4 wk ahead cum death","2020-08-08","37","quantile",0.15,1930.30528017021
"2020-07-13","4 wk ahead cum death","2020-08-08","37","quantile",0.2,1941.65844297123
"2020-07-13","4 wk ahead cum death","2020-08-08","37","quantile",0.25,1954.48469846327
"2020-07-13","4 wk ahead cum death","2020-08-08","37","quantile",0.3,1961.01095660826
"2020-07-13","4 wk ahead cum death","2020-08-08","37","quantile",0.35,1970.25180366535
"2020-07-13","4 wk ahead cum death","2020-08-08","37","quantile",0.4,1976.43304324648
"2020-07-13","4 wk ahead cum death","2020-08-08","37","quantile",0.45,1985.24671909289
"2020-07-13","4 wk ahead cum death","2020-08-08","37","quantile",0.5,1989.72503642793
"2020-07-13","4 wk ahead cum death","2020-08-08","37","point",NA,1958.28759303592
"2020-07-13","4 wk ahead cum death","2020-08-08","37","quantile",0.55,1995.13879662031
"2020-07-13","4 wk ahead cum death","2020-08-08","37","quantile",0.6,2000.26778152532
"2020-07-13","4 wk ahead cum death","2020-08-08","37","quantile",0.65,2005.58809878786
"2020-07-13","4 wk ahead cum death","2020-08-08","37","quantile",0.7,2010.15433661109
